,Unnamed: 0,site_id,FType,FCode,x,y,area_m2,lon,lat,elevation,log_area,cluster,3fold_fold,5fold_fold
2487,11750,nhdhr_128838515,390,39004,21,190,125909.63497976199,-3.2351839266796176,1.1148887129802612,40,-0.8751823719435057,10,0,1
2488,1468,nhdhr_68748278,390,39009,339,24,125971.938357135,0.7986259461233233,-2.105017909408361,12,-0.8748789140439267,1,0,3
2489,1159,nhdhr_{36141233-67B2-4D7F-A428-5465E29374ED},390,39009,349,28,126033.24946646,0.927892617843891,-2.025802415791643,15,-0.8745804356167513,1,1,3
2490,8316,nhdhr_82986301,390,39004,254,165,126075.748926189,-0.28450515695523393,0.6230904015615785,286,-0.874373622389103,2,2,4
2491,11042,nhdhr_144265448,390,39009,206,162,126183.238752026,-0.8888457905651899,0.5583568995618134,495,-0.8738508604223847,2,1,1
2492,9809,nhdhr_127734107,390,39004,200,142,126264.32046846,-0.9605901981987206,0.17871634884729057,718,-0.8734568252234124,2,2,2
2493,12412,nhdhr_120025233,390,39004,115,151,126268.039540429,-2.0396455603700745,0.34142144281644754,2078,-0.8734387576099178,5,2,0
2494,11244,nhdhr_{9F40F3F8-0A93-4FD6-B7BA-91A842602791},390,39004,415,146,126327.19970964099,1.7652563945498507,0.24815000610122162,222,-0.8731514232910488,15,0,1
2495,2949,nhdhr_107255443,390,39004,243,127,126338.504272453,-0.4171456531341656,-0.12018206159532989,377,-0.8730965336081784,13,1,4
2496,10759,nhdhr_144411551,390,39004,195,182,126363.199827149,-1.0275776298190946,0.9550534523634769,498,-0.8729766405984881,2,1,3
2497,2181,nhdhr_112030311,390,39009,347,27,126404.29478996199,0.9039076201069303,-2.0510462845444315,29,-0.8727771829851608,1,2,2
2498,8601,nhdhr_123272266,390,39004,232,180,126513.325898869,-0.5606848342909592,0.9167568044558257,381,-0.872248306065466,2,0,0
2499,1360,nhdhr_107807415,390,39009,349,28,126531.48437978,0.9179246897343352,-2.033290797013132,23,-0.872160269046979,1,1,0
2500,7848,nhdhr_81003113,390,39004,267,181,126598.607949352,-0.11337344357496022,0.9331809221258516,510,-0.8718349462311147,2,0,2
2501,483,nhdhr_40036335,390,39004,121,125,126635.393320015,-1.9623593497747618,-0.14744345232358252,3152,-0.8716567344672741,5,0,2
2502,11941,nhdhr_75660061,390,39004,286,154,126654.450164879,0.12880144918854913,0.4122040002047657,271,-0.8715644313283976,2,0,2
2503,8118,nhdhr_117649049,390,39004,237,151,126661.656291299,-0.5003130579350832,0.352823055459527,436,-0.8715295315781484,2,0,4
2504,10952,nhdhr_125122728,390,39009,219,149,126762.957640667,-0.726522499803066,0.3205932333663492,416,-0.8710391324310705,2,1,2
2505,1578,nhdhr_107742835,390,39004,348,29,126876.02179973199,0.9109418424524044,-2.0167768834446016,18,-0.8704922521869581,1,1,3
2506,805,nhdhr_68745534,390,39004,339,24,126926.82350338301,0.7915255486004307,-2.103139074813239,9,-0.8702466879928707,1,1,3
2507,10125,nhdhr_26046630,390,39004,402,128,126946.548854936,1.5920504538777303,-0.09970706356368457,180,-0.8701513664974128,15,0,0
2508,3660,nhdhr_135908001,390,39009,428,147,126996.641684911,1.9197459715082306,0.26772170991160393,253,-0.8699093626626527,15,0,2
2509,9702,nhdhr_67973286,390,39004,82,189,126998.057534347,-2.460860575903316,1.085398840941983,1124,-0.8699025239293844,10,1,3
2510,10456,nhdhr_139638545,390,39009,366,83,127018.763235522,1.1437094815516315,-0.960376047934664,95,-0.8698025214625904,13,1,3
2511,8416,nhdhr_120019264,390,39004,269,182,127049.175822444,-0.09095341916021706,0.9421662982197971,491,-0.8696556671357686,2,2,3
2512,10167,nhdhr_{CE768D3E-A81F-4B12-8EE7-8024B2A2C9A3},436,43600,406,121,127078.44556513,1.6420911060291654,-0.2328824245649685,30,-0.8695143644940821,15,2,3
2513,4114,nhdhr_73026531,390,39004,269,172,127107.20058843699,-0.09523838242197954,0.7507790883612566,338,-0.8693755784011745,2,1,4
2514,1315,nhdhr_78619491,390,39004,347,24,127118.92374732,0.8938376784092766,-2.1170039938919745,34,-0.8693190055950925,1,1,0
2515,1427,nhdhr_122178217,390,39004,311,42,127164.317868762,0.4427658763293859,-1.7641433703461769,1,-0.8690999949991947,1,2,0
2516,7529,nhdhr_123111419,390,39004,236,183,127182.019934833,-0.5066576355592011,0.9792987207153281,359,-0.8690146099731003,2,2,3
2517,10124,nhdhr_26058458,390,39004,402,127,127340.73826872099,1.5931872218395,-0.10915768871932527,227,-0.8682495706164942,15,0,3
2518,8748,nhdhr_45724306,390,39004,247,163,127486.292535065,-0.36986084994145585,0.5804627837403077,291,-0.8675488212091671,2,1,1
2519,583,nhdhr_137016324,390,39004,193,128,127540.627406605,-1.0461544774792357,-0.08776616578585607,850,-0.8672874390918305,5,0,4
2520,11509,nhdhr_90385426,390,39004,302,112,127559.077008041,0.32235181542286506,-0.4085854707784355,159,-0.8671987111760173,13,0,0
2521,5973,nhdhr_91683173,390,39004,256,163,127651.864503549,-0.25920834779861507,0.5781626568590171,272,-0.866752671565191,2,1,2
2522,10018,nhdhr_135998088,390,39009,425,146,127703.14418731,1.892011988820297,0.24436236735576838,120,-0.8665063036153415,15,0,0
2523,4365,nhdhr_149759072,390,39004,324,153,127747.11433866,0.6063308291494581,0.3844108961824633,282,-0.8662951323294423,12,0,0
2524,4350,nhdhr_155639346,390,39009,317,133,127772.150964928,0.5180826702417607,0.0031239564965753106,271,-0.8661749237668468,13,0,3
2525,5430,nhdhr_625401dc-1c40-4295-9af7-2596ee4380e4,390,39004,259,156,127840.11307002301,-0.22109268644241178,0.454560377334927,203,-0.8658487354573845,2,1,0
2526,7734,nhdhr_91595057,390,39004,254,158,127854.76958267401,-0.2786496277163581,0.48754725815703914,241,-0.8657784133531488,2,0,1
2527,4679,nhdhr_129225193,390,39009,313,157,128003.326189768,0.47060328519504696,0.4595545451067107,251,-0.8650660917698079,2,1,3
2528,12114,nhdhr_139259209,390,39001,298,154,128048.008994997,0.27328501426133783,0.4063764238410495,224,-0.8648520016443975,2,2,0
2529,11699,nhdhr_51547082,390,39004,78,155,128092.557617389,-2.502102280347053,0.42442188513717316,1994,-0.8646386287918215,10,1,0
2530,4955,nhdhr_129225360,390,39009,313,158,128110.006950192,0.4628398581943238,0.4809965261091923,255,-0.864555072607346,2,2,2
2531,4499,nhdhr_82818500,390,39004,312,149,128329.45210809301,0.460248881122903,0.30954310190973217,248,-0.8635052292548688,2,0,1
2532,938,nhdhr_107718247,390,39009,349,29,128353.334099002,0.9215372801016888,-2.0123676614576773,17,-0.8633910842183385,1,1,0
2533,1441,nhdhr_129955265,390,39004,324,39,128451.15823256,0.6096803117672391,-1.811335352336689,0,-0.8629237509908187,1,0,1
2534,11363,nhdhr_62589634,390,39009,376,100,128524.97955574,1.2606243742272096,-0.6352782897392955,66,-0.8625713214647707,15,1,3
2535,7795,nhdhr_111726487,390,39004,259,172,128719.487997811,-0.21785414913276543,0.7580398134360228,335,-0.8616436894237922,2,0,4
2536,10089,nhdhr_{9FD1BF9C-A06C-4C04-BA7A-10FED2C6AA4E},390,39004,418,145,128730.252737133,1.7930742233928167,0.22913944820909637,494,-0.8615923921476238,15,0,1
2537,11085,nhdhr_82733581,390,39004,111,125,128744.638911637,-2.089016067507797,-0.1547959201727214,3055,-0.8615238443214702,5,0,4
2538,4778,nhdhr_70330649,390,39004,287,168,128814.66993003301,0.13659243055033515,0.6839455857687976,520,-0.8611902670531578,2,2,3
2539,10588,nhdhr_135580348,390,39009,191,174,128817.687601956,-1.0798011064488364,0.8049593037629159,586,-0.8611758971162696,2,1,1
2540,7142,nhdhr_81642829,390,39004,251,162,128874.28372407901,-0.31211112696703114,0.5672363797676828,282,-0.8609064527916112,2,2,1
2541,6091,nhdhr_81002093,390,39004,270,182,129020.55077675,-0.07498730281371313,0.9448117131998632,489,-0.8602106484094635,2,2,2
2542,3474,nhdhr_151717714,390,39009,453,154,129097.367145868,2.2445271052011906,0.4178967561732258,64,-0.8598455424840423,15,0,4
2543,6747,nhdhr_114541351,390,39004,281,183,129119.306119703,0.06114936033513709,0.9705337481822768,470,-0.8597413070747861,2,0,4
2544,7083,nhdhr_59748205,390,39004,248,170,129143.49509458199,-0.35403355683668825,0.7271033182616433,386,-0.8596264020941803,2,1,1
2545,11630,nhdhr_146968276,390,39004,36,153,129156.736449622,-3.040959130231223,0.38988034429628843,1075,-0.8595635107493382,10,0,3
2546,2659,nhdhr_123165755,390,39009,306,132,129168.497408614,0.3747945661037671,-0.009596946949056127,242,-0.8595076561229695,13,1,2
2547,10005,nhdhr_{FFF39ECF-3280-4DA4-8329-6006959C71E2},390,39004,419,147,129282.318670101,1.809530457887577,0.27514918762232277,395,-0.8589673638442485,15,1,2
2548,2923,nhdhr_109984694,390,39009,295,137,129333.799000649,0.24154196693335145,0.08809532103001978,240,-0.8587231507248841,13,1,0
2549,9282,nhdhr_45381296,390,39004,242,165,129410.92044809599,-0.42951543715721724,0.631321624239102,368,-0.8583574827422676,2,1,1
2550,7789,nhdhr_91687875,390,39004,258,161,129461.999808434,-0.2311030284465504,0.5448712536334019,262,-0.8581154121242173,2,0,3
2551,9561,nhdhr_114543341,390,39004,273,182,129568.642358953,-0.0383368175020581,0.9539453739301917,529,-0.8576103292398539,2,2,2
2552,9830,nhdhr_148207364,390,39009,207,147,129577.20967596801,-0.8791429572636186,0.27722848744320616,495,-0.8575697705589478,2,1,2
2553,6512,nhdhr_47719478,390,39004,250,178,129579.96148897699,-0.32500597711447016,0.8814443497845769,400,-0.857556743723271,2,1,2
2554,3680,nhdhr_{096367AA-3E46-4A8A-BBB7-2514B85D55DB},390,39004,414,142,129654.517493045,1.746959173595388,0.17144873946010544,428,-0.8572039075379702,15,1,0
2555,2639,nhdhr_{12C89B8D-1D97-4B56-96AC-463C0703B56C},390,39011,291,133,129665.39059446,0.19371621248833606,0.009936677942012459,199,-0.8571524675537984,13,2,2
2556,10077,nhdhr_87403617,390,39009,424,152,129671.570876364,1.8703632678294935,0.37615620177523384,233,-0.8571232309371403,15,1,0
2557,11511,nhdhr_{3a14200a-84f2-4acd-b85a-74fc875c0917},390,39004,302,112,129674.20471217901,0.33153327156559553,-0.3973563615771649,176,-0.8571107716622767,13,2,3
2558,185,nhdhr_{9C46C466-02B6-46B9-8AE5-D6E7DB9D641F},390,39004,110,78,129674.618194714,-2.1072481530215548,-1.0662878441410997,2066,-0.857108815719543,5,0,0
2559,5881,nhdhr_91595981,390,39004,250,158,129684.592665255,-0.3316780815854421,0.4828248500510353,286,-0.8570616342544747,2,1,4
2560,7025,nhdhr_47705177,390,39004,243,181,129713.013453409,-0.4167106252303565,0.9248812122805968,411,-0.8569272175010659,2,1,2
2561,3058,nhdhr_88305860,390,39004,228,139,129763.29367125801,-0.6077581479332471,0.12058391660397207,330,-0.8566894882107051,2,1,0
2562,7190,nhdhr_80005887,390,39004,254,174,129840.631260965,-0.27948390960405667,0.7985948409494487,389,-0.8563240090342433,2,2,1
2563,5769,nhdhr_45363209,390,39004,241,161,129841.257418241,-0.4442475593173279,0.5416477943019044,357,-0.8563210508513824,2,1,1
2564,8959,nhdhr_80993005,390,39004,263,186,129847.650902696,-0.1695234665596773,1.0218509362710846,393,-0.8562908466429046,2,1,0
2565,10703,nhdhr_147889850,390,39004,206,168,129876.51702829801,-0.8850044647170132,0.6759294507831842,588,-0.8561544953119887,2,0,2
2566,2236,nhdhr_{4CE89CB3-069E-49E6-82B4-D6A110765B67},436,43600,358,10,129902.018782765,1.04351154079287,-2.3864450044200534,3,-0.856034061053511,1,2,1
2567,8288,nhdhr_90769743,390,39004,251,181,129934.10703610699,-0.31261812570181574,0.9325602906531445,417,-0.8558825550668525,2,0,0
2568,2568,nhdhr_48792654,390,39004,285,103,130026.432760614,0.11545525341285837,-0.5703798243504326,132,-0.8554468440322582,13,0,3
2569,12303,nhdhr_152372180,390,39004,284,163,130190.87740705699,0.10247740632177836,0.583984804828968,511,-0.8546715492517648,2,0,3
2570,8645,nhdhr_117649075,390,39004,237,151,130194.326546364,-0.5003477795328287,0.35235646828575545,436,-0.854655298341983,2,1,1
2571,1390,nhdhr_138371144,436,43600,358,10,130234.465390984,1.033706513086128,-2.372792974682635,4,-0.8544662124525852,1,0,2
2572,9530,nhdhr_80999035,390,39004,268,183,130282.47583118301,-0.10671860369453302,0.9754979463063528,442,-0.8542401216118949,2,1,4
2573,6399,nhdhr_166948635,390,39004,243,165,130449.15894444901,-0.41710545599014637,0.6234713701717728,362,-0.8534558234787529,2,2,1
2574,7233,nhdhr_120020352,390,39004,257,161,130488.88365207301,-0.24196033074488266,0.5507038709680382,292,-0.8532690537195645,2,0,1
2575,3496,nhdhr_69931563,390,39009,366,117,130594.745041803,1.1347640595019186,-0.3082727758015971,779,-0.8527716131282617,15,2,0
2576,2457,nhdhr_138365027,390,39004,358,16,130612.759976811,1.042230706607318,-2.266740045489676,4,-0.852687001452657,1,0,1
2577,1092,nhdhr_112635862,390,39009,346,30,130715.62113636,0.8883757120870367,-2.0037294225484357,22,-0.8522041115699079,1,1,4
2578,6619,nhdhr_86445063,390,39004,258,170,130773.15914711599,-0.2342709671671594,0.7105637141387445,347,-0.8519341605099592,2,2,0
2579,1171,nhdhr_138363040,390,39004,358,18,130775.30352582801,1.0318211547880207,-2.232864995246515,2,-0.8519241020252105,1,0,1
2580,7078,nhdhr_90769149,390,39004,248,182,130787.714067809,-0.359118235185706,0.9450899582189266,406,-0.8518658920176757,2,0,0
2581,9427,nhdhr_80005545,390,39004,254,175,130895.64156173199,-0.28528739078216364,0.8104685140063426,395,-0.8513599051288429,2,1,1
2582,7004,nhdhr_47708169,390,39004,241,180,130923.67755250301,-0.44210585878492037,0.9161029356515671,410,-0.8512285347455115,2,2,3
2583,616,nhdhr_128018423,390,39004,160,112,130966.47335372199,-1.4636836805313926,-0.4006664318245732,2116,-0.8510280574265163,5,2,2
2584,4489,nhdhr_155640314,390,39009,309,133,130976.140405834,0.4211008506088558,0.006091739727301244,204,-0.8509827811035221,13,0,3
2585,4338,nhdhr_155642664,390,39009,315,131,131004.504518409,0.49342646145286134,-0.043271617311675135,270,-0.8508499550585102,13,2,1
2586,10232,nhdhr_60430465,390,39004,404,127,131026.555363184,1.6196265034895154,-0.11444690373631554,167,-0.8507467132256877,15,1,1
2587,804,nhdhr_68792768,390,39004,338,25,131042.26840051,0.7907748858143465,-2.099140798046997,9,-0.8506731555446252,1,1,1
2588,3272,nhdhr_120022396,390,39009,334,106,131044.95265498,0.7400220183022805,-0.5128695069824227,213,-0.8506605905853502,13,1,0
2589,5467,nhdhr_69545185,390,39004,264,169,131063.14088954401,-0.15240380483809707,0.7056956038321083,314,-0.8505754584823513,2,2,2
2590,11929,nhdhr_155443211,390,39004,283,151,131157.640306983,0.08691193036833368,0.3496024821469964,290,-0.850133333261882,2,1,3
2591,8784,nhdhr_59723465,390,39004,249,173,131171.558641207,-0.3457882716970162,0.7816408324627119,385,-0.8500682418225958,2,2,4
2592,1489,nhdhr_68039793,390,39009,341,29,131253.088345218,0.819964597442049,-2.019835254234702,17,-0.849687093068739,1,1,2
2593,2420,nhdhr_{B2A1DB6C-68F3-42B9-8DA4-CF10AC4B1E8B},390,39009,349,28,131253.681714765,0.9180693916469065,-2.031933134568739,21,-0.8496843199530265,1,1,2
2594,10515,nhdhr_135975847,390,39004,382,96,131256.527892346,1.3361825051104792,-0.718293524739386,20,-0.8496710185013516,15,0,3
2595,10797,nhdhr_58365063,390,39009,341,118,131365.232715458,0.8237794662979466,-0.29572729850761853,259,-0.849163208352499,13,1,2
2596,7639,nhdhr_45340283,390,39004,248,158,131387.245128775,-0.35259861529797276,0.48263643314500637,297,-0.8490604294239891,2,2,0
2597,10951,nhdhr_145088902,390,39004,219,163,131392.884677522,-0.7276217026442611,0.5927200633725378,549,-0.8490341003807066,2,0,2
2598,6609,nhdhr_120020367,390,39004,256,161,131415.916380943,-0.24764613408318276,0.53850144002245,304,-0.848926585295884,2,2,4
2599,8871,nhdhr_34243532,390,39004,254,152,131494.659733305,-0.2849326760705497,0.37107002080954976,343,-0.8485591430367458,2,2,0
2600,12029,nhdhr_137060282,390,39004,288,144,131617.005231617,0.1506441524833879,0.2144846999656998,253,-0.8479886751931661,2,0,1
2601,7218,nhdhr_91685549,390,39004,256,162,131727.078594588,-0.24982402105987578,0.5621346646588492,272,-0.8474758823672331,2,2,4
2602,3545,nhdhr_136892834,390,39004,422,143,131740.591269359,1.8535351837663205,0.2032793358797851,427,-0.8474129611319458,15,0,4
2603,10727,nhdhr_132143560,390,39004,194,178,131966.082125604,-1.0369625969125937,0.8766501293726106,559,-0.8463639232590635,2,1,2
2604,11539,nhdhr_155352423,390,39009,312,128,132039.84156330005,0.45368820886092176,-0.09206529057408508,263,-0.8460211655880374,13,1,2
2605,9458,nhdhr_86445115,390,39004,256,169,132176.47328141698,-0.2570005007715444,0.705826434050778,334,-0.8453867480451723,2,2,2
2606,5341,nhdhr_90771435,390,39004,250,180,132236.65090523098,-0.32457722862393645,0.9105630483854342,421,-0.8451075352725704,2,2,2
2607,8842,nhdhr_34124496,390,39004,252,160,132251.824388675,-0.30883430331665174,0.5331703539342963,271,-0.8450371532425708,2,2,2
2608,8740,nhdhr_59746215,390,39004,246,172,132258.993752491,-0.37454307080674865,0.7512313582714154,366,-0.8450039010392625,2,1,1
2609,7465,nhdhr_122848915,390,39004,230,160,132267.790042698,-0.5860020010045723,0.5215953671528639,327,-0.8449631054562633,2,1,4
2610,7020,nhdhr_72860055,390,39004,242,176,132407.144123323,-0.42711715003268513,0.8439402072576867,411,-0.8443171684548478,2,0,2
2611,2153,nhdhr_167178898,390,39004,345,28,132440.850965217,0.874929261708454,-2.027833934119906,29,-0.8441610318890534,1,1,2
2612,1644,nhdhr_122178150,390,39004,311,42,132448.620833899,0.44088245554205635,-1.7627838110321963,1,-0.8441250460007235,1,1,0
2613,4615,nhdhr_69885154,390,39004,279,169,132517.939367494,0.03362046063042972,0.6908795347750502,481,-0.8438040929151774,2,1,2
2614,10195,nhdhr_29850453,436,43600,399,116,132537.862850646,1.555438450986761,-0.31844581328402516,29,-0.8437118758708662,15,0,1
2615,475,nhdhr_88874989,390,39004,154,122,132565.013570279,-1.5483359398514265,-0.22001438308988705,3287,-0.843586229441021,5,2,3
2616,7178,nhdhr_80002637,390,39004,253,179,132577.08040168099,-0.28713295905501907,0.9005915934919693,418,-0.8435303955609301,2,0,4
2617,8263,nhdhr_47714085,390,39004,250,179,132597.129509596,-0.3265187168573682,0.8972132312453406,415,-0.8434376384919441,2,0,0
2618,10117,nhdhr_29850473,436,43600,399,116,132614.048699476,1.5548639747951736,-0.3220631524078688,25,-0.8433593728797998,15,0,0
2619,3708,nhdhr_135911820,390,39009,429,142,132629.454655141,1.9380748689719351,0.16988562870052615,43,-0.843288115945286,15,2,3
2620,11055,nhdhr_124555372,390,39004,172,147,132631.651191475,-1.322723669421835,0.27632405223360584,1082,-0.8432779570130837,5,2,1
2621,6663,nhdhr_80993399,390,39004,264,185,132639.379670415,-0.15533203266704082,1.013500764233169,388,-0.8432422143054187,2,2,1
2622,3725,nhdhr_136017620,390,39009,424,141,132641.051064417,1.8738452183765117,0.16503032814676116,371,-0.8432344847080634,15,2,3
2623,2425,nhdhr_125548400,436,43600,349,39,132642.264195717,0.9178519999367889,-1.827481824723596,7,-0.8432288744722268,1,1,0
2624,4360,nhdhr_155638496,390,39009,319,133,132649.629614008,0.5494520558553619,0.00717413685845189,293,-0.8431948135280639,13,2,2
2625,1604,nhdhr_107816231,390,39009,350,28,132657.58369693198,0.9339534966590638,-2.0311944188197137,20,-0.8431580324628413,1,2,3
2626,3877,nhdhr_150994475,390,39009,320,132,132673.493886925,0.558035430380318,-0.014746722973347342,303,-0.8430844675894612,13,2,2
2627,9270,nhdhr_72859419,390,39004,241,177,132785.67458683302,-0.4466794648774872,0.8505098883505013,433,-0.8425660213988887,2,2,3
2628,6540,nhdhr_80006845,390,39004,252,173,132803.256884053,-0.3062687768707172,0.7709536855095734,379,-0.8424848040343915,2,0,1
2629,9327,nhdhr_59725189,390,39004,246,172,132813.03997440598,-0.3794152458201134,0.7542632179143598,367,-0.8424396179620399,2,1,0
2630,9177,nhdhr_121544957,390,39004,230,174,132839.81221509,-0.5818452531819456,0.8014535214709482,406,-0.8423159795309865,2,1,1
2631,5374,nhdhr_91594443,390,39004,253,158,132849.568326872,-0.2911138695984788,0.4915878657029403,245,-0.8422709304622213,2,1,0
2632,2499,nhdhr_98650590,390,39004,280,107,132909.323486926,0.05536045824566409,-0.508398529843901,129,-0.8419950818118748,13,1,1
2633,7605,nhdhr_166948213,390,39004,245,164,132941.88655418198,-0.39200042777948346,0.6074966480221451,318,-0.8418448126330028,2,0,1
2634,10147,nhdhr_120022732,390,39004,399,118,132943.25523023598,1.557148078129559,-0.2980701276974487,27,-0.8418384973931966,15,0,0
2635,8795,nhdhr_59746265,390,39004,249,172,132960.935766671,-0.3373464453076899,0.7510433560265029,367,-0.8417569230657203,2,0,0
2636,9575,nhdhr_114539713,390,39004,277,184,133035.91119606802,0.00740909976898193,0.9952411255283878,505,-0.8414111224750327,2,2,2
2637,8124,nhdhr_86369153,390,39004,238,163,133248.48882127,-0.4823476309440055,0.5797921553620267,389,-0.8404317336033216,2,1,2
2638,3358,nhdhr_151717761,390,39004,454,154,133279.764284151,2.2481675687519713,0.41392629874697234,100,-0.8402877729723592,15,2,0
2639,10269,nhdhr_29845207,390,39004,400,113,133329.648874302,1.5730419005605918,-0.3766868159513316,3,-0.8400582246195007,15,0,1
2640,5417,nhdhr_91688229,390,39004,256,161,133351.38211984,-0.24872381057724566,0.5426269305768558,295,-0.8399582440264829,2,0,4
2641,6088,nhdhr_114545889,390,39004,270,179,133362.563934479,-0.07964504549083833,0.8891988274164558,395,-0.8399068100845375,2,1,0
2642,2577,nhdhr_49236245,390,39004,289,101,133424.381269626,0.1672789338758042,-0.6216629168811403,130,-0.8396225414397193,13,0,2
2643,7162,nhdhr_90768081,390,39004,252,182,133464.926193427,-0.30010534994976723,0.960744842304639,412,-0.839436166050513,2,2,1
2644,9439,nhdhr_120020197,390,39004,254,159,133466.559003871,-0.2760808263502419,0.49662096856377014,256,-0.8394286615945586,2,1,0
2645,2708,nhdhr_151832633,390,39004,295,110,133476.997395068,0.23630184390997702,-0.45108333106110404,137,-0.839380688539866,13,1,1
2646,12153,nhdhr_157364186,390,39004,281,150,133504.781414673,0.06439745836449334,0.3358354259605823,275,-0.8392530162339678,2,0,4
2647,1058,nhdhr_78643119,390,39004,344,24,133515.138886858,0.8611311298117037,-2.1196243285606693,33,-0.8392054286824263,1,2,2
2648,4935,nhdhr_75473369,390,39004,294,167,133543.537213795,0.2300159934777603,0.6517451253960826,355,-0.8390749711045836,2,1,4
2649,9375,nhdhr_120019475,390,39004,250,179,133591.83423434402,-0.3234912393265359,0.893697484247327,422,-0.8388531656642948,2,0,2
2650,2035,nhdhr_112027901,390,39009,349,28,133598.944070898,0.9227130733511267,-2.0406857810691466,28,-0.8388205203090973,1,2,4
2651,4488,nhdhr_{39BF15B2-1B59-424F-9697-FDFB1B407931},390,39000,309,172,133628.832352331,0.4121615188931848,0.7525026246833795,278,-0.8386833049918512,2,0,3
2652,12301,nhdhr_157364926,390,39004,281,148,133640.740053263,0.06315320485075823,0.297811957172089,262,-0.8386286459963345,2,1,3
2653,9204,nhdhr_121840629,390,39004,233,176,133677.112526871,-0.5476414860596197,0.8429679999760887,448,-0.8384617184065951,2,2,2
2654,6607,nhdhr_107074492,390,39004,256,174,133699.13527682802,-0.25119326112043955,0.7966749459618396,393,-0.8383606694180523,2,2,0
2655,11741,nhdhr_130937658,390,39004,21,175,133721.050381918,-3.2347761641016697,0.8099420282873248,197,-0.8382601308677237,10,0,4
2656,3595,nhdhr_136672309,390,39009,435,135,133831.11700736,2.013242810845445,0.03923350070639496,1,-0.8377554341865949,15,0,3
2657,7668,nhdhr_81633391,390,39004,250,169,133957.058610462,-0.3315572566590032,0.6902740946355097,393,-0.8371784537355428,2,0,3
2658,11386,nhdhr_133282469,390,39009,390,94,133978.667484775,1.4417592987239236,-0.745486325657795,0,-0.8370795108059779,15,1,2
2659,2617,nhdhr_144569874,390,39004,271,114,134071.239220989,-0.05765414247756771,-0.3684161371163926,205,-0.8366558229537918,13,1,4
2660,7896,nhdhr_114542783,390,39004,276,182,134126.634698999,-0.0025054066131748897,0.9592793215423226,542,-0.8364024255062524,2,2,2
2661,9524,nhdhr_80999601,390,39004,267,183,134154.083493274,-0.11864983849553595,0.9722076235061661,445,-0.8362769043128389,2,1,3
2662,10676,nhdhr_147306187,390,39004,207,177,134210.972866051,-0.8741126330899748,0.8466758080798644,567,-0.8360168354059031,2,1,4
2663,10363,nhdhr_{397E407A-B6AF-45F2-9AA5-00B914E20445},390,39004,414,149,134420.7791109,1.7461468510269689,0.3164778973605435,134,-0.8350586613646637,15,2,1
2664,10819,nhdhr_73884990,390,39004,355,120,134442.112946489,0.9981338023609514,-0.25459964219566245,288,-0.8349613146441814,15,0,3
2665,10012,nhdhr_87403855,390,39009,424,152,134511.369993199,1.874533351371343,0.3610064726257799,258,-0.8346453997866548,15,0,0
2666,11852,nhdhr_155444164,390,39004,282,150,134608.994547434,0.07965285391057611,0.32657878950216607,277,-0.8342003631479797,2,2,1
2667,5506,nhdhr_80994997,390,39004,273,184,134631.899456747,-0.044049325003595374,0.9938099263008684,540,-0.8340959943215772,2,2,3
2668,9029,nhdhr_120020572,390,39004,276,183,134651.794054626,-0.0031670474129654198,0.9797019338877125,568,-0.834005356730002,2,1,1
2669,3681,nhdhr_{42858478-9D00-4FA6-8DFF-DA07C93D52A3},390,39004,415,143,134674.968255039,1.758935294745517,0.18859515139366967,690,-0.8338997945147308,15,1,1
2670,105,nhdhr_38972487,390,39004,302,44,134742.817849565,0.3286274465421267,-1.713862592693406,14,-0.8335908330972122,1,1,2
2671,2646,nhdhr_121650582,390,39004,294,139,134779.255503354,0.23351701225209182,0.1193592319476413,224,-0.8334249739931395,13,0,3
2672,1258,nhdhr_41962725,390,39009,340,25,134846.726538495,0.8089402800223795,-2.098695860494836,18,-0.8331179736304479,1,1,1
2673,2228,nhdhr_107814503,390,39009,350,29,134881.284424677,0.9418745325575907,-2.0222082210489045,11,-0.8329607910664707,1,0,4
2674,11503,nhdhr_78536805,390,39004,316,118,134991.535915446,0.5010056970680421,-0.289575939146311,288,-0.8324595939159743,13,1,2
2675,543,nhdhr_88867727,390,39004,154,121,135053.909074992,-1.547496666558126,-0.22460021187451046,3105,-0.8321762302634964,5,2,3
2676,4963,nhdhr_155642453,390,39009,315,131,135065.327727091,0.49149442480612954,-0.034098769363485514,264,-0.8321243690620466,13,2,0
2677,5392,nhdhr_91595755,390,39004,254,158,135139.813257404,-0.27460323878400333,0.4827532019310417,263,-0.8317861784375727,2,0,3
2678,1040,nhdhr_52214900,390,39009,342,21,135223.80657505,0.8297388478727242,-2.164568289816932,27,-0.8314050426378844,1,0,0
2679,91,nhdhr_63029317,390,39004,313,43,135265.96641047302,0.47145552599710605,-1.7334960521019034,13,-0.8312138235213965,1,0,1
2680,1146,nhdhr_107806815,390,39009,349,28,135321.01004318,0.9178845691220554,-2.0246214326831122,21,-0.8309642586520973,1,1,4
2681,8600,nhdhr_86283127,390,39004,231,169,135407.114831835,-0.5678064612060488,0.7056669795926007,361,-0.8305740677034521,2,2,0
2682,1018,nhdhr_68748036,390,39009,339,24,135456.563537721,0.797438951413085,-2.104376401637564,12,-0.8303500989621126,1,0,0
2683,7721,nhdhr_{B6948BB0-CB6E-4696-AA12-D5533495FBB3},390,39004,253,159,135458.545349495,-0.29444568195637194,0.49726757110288483,261,-0.8303411244174285,2,1,2
