site_id,Elevation,FType,FCode,x,y,area_m2,lon,lat
nhdhr_58674621,NA,390,39004,338,25,484527.801153254,-82.72823487733308,28.1628017006164
nhdhr_68783400,NA,390,39004,338,23,323805.792910242,-82.6981749094035,27.98156303235447
nhdhr_{8B874B6E-62F1-4C12-B772-E10ABFF3136D},NA,436,43600,338,25,64627.1161767952,-82.69046454451498,28.211394134736018
nhdhr_68787830,NA,390,39004,338,22,77787.5897810967,-82.67240928058602,27.84130501567835
nhdhr_58695631,18,390,39009,338,26,95688.1775062624,-82.66815349674978,28.283761516384136
nhdhr_113624181,128,390,39009,338,41,172129.89625864,-82.64467891479597,30.18319186356902
nhdhr_134533377,NA,390,39004,338,41,88635.1415944174,-82.63333680147606,30.19129880913386
nhdhr_68745530,42,390,39009,339,24,106169.92870705,-82.57890845965318,28.110760701939206
nhdhr_58683129,49,390,39009,339,25,550923.34902399,-82.57426083812092,28.16947120488334
nhdhr_58683889,NA,390,39004,339,25,49016.1922421902,-82.5884071472963,28.182951182910223
nhdhr_58697311,23,390,39009,339,27,721892.824368336,-82.57246743182613,28.47767311842671
nhdhr_68748278,44,390,39009,339,24,125971.938357135,-82.54810797593778,28.097116227237677
nhdhr_{04D639EF-E90B-4D09-8189-0F2081662DFB},63,390,39009,339,33,301971.708768606,-82.51767059258914,29.130637000275044
nhdhr_68792820,45,390,39009,339,24,147085.794789851,-82.50084831018883,28.070923220984245
nhdhr_68792770,56,390,39009,340,25,221879.849792268,-82.47221321967541,28.12638942117081
nhdhr_68758130,66,390,39009,340,25,98502.1040887123,-82.47909381764026,28.189094907967107
nhdhr_68788992,NA,390,39004,340,24,55926.1928867362,-82.46591986640586,28.11959144118199
nhdhr_68758114,NA,390,39004,340,25,42387.6156312674,-82.46540725654005,28.163871895332502
nhdhr_134188025,NA,436,43615,340,42,69207.4037382491,-82.47251287663376,30.26193768123731
nhdhr_41962945,NA,390,39004,340,25,70610.551936958,-82.45296172759005,28.18998940589475
nhdhr_41963451,71,390,39009,340,25,331824.48500469,-82.45362455310018,28.22142051915715
nhdhr_41959409,NA,390,39004,340,26,59789.8512576283,-82.44736664616396,28.255070484189947
nhdhr_68021503,NA,390,39004,340,32,90207.9528160244,-82.45367713326868,29.052079546602027
nhdhr_41962081,NA,390,39004,340,25,50328.1677734628,-82.4452128501885,28.192447661585675
nhdhr_41986221,NA,436,43600,340,24,102185.743178606,-82.42036689098033,28.087309319170767
nhdhr_41996809,NA,390,39001,340,26,1863372.59223699,-82.41142714738196,28.37140970678664
nhdhr_58662155,68,390,39009,340,28,71012.4085815139,-82.41462827295999,28.539222967640494
nhdhr_112609444,NA,390,39004,340,36,476285.156055914,-82.4050133435389,29.617059801796298
nhdhr_134188111,NA,390,39004,340,41,91444.3066607863,-82.40303913214491,30.212563200378135
nhdhr_61269755,NA,436,43617,340,16,55004.3119303808,-82.38809829412804,27.066832735001846
nhdhr_68039931,NA,390,39004,341,29,467839.375047028,-82.36635643079605,28.629982809194793
nhdhr_58705533,106,390,39009,341,27,1585585.59133896,-82.33042067844748,28.431730322662613
nhdhr_68039793,64,390,39009,341,29,131253.088345218,-82.33746395741973,28.64655464645272
nhdhr_68744450,35,390,39009,341,23,57472.4281977371,-82.3170765492348,27.945250121844676
nhdhr_167778914,NA,390,39004,341,30,169013.571214185,-82.27170623201647,28.792308626293842
nhdhr_41957589,42,390,39009,341,23,472052.932088761,-82.25820927098167,27.953790704062996
nhdhr_41979175,106,390,39009,341,26,285312.337664682,-82.2645721848202,28.31901211036519
nhdhr_68050365,47,390,39009,342,28,137767.871789077,-82.21361507921289,28.551913638026182
nhdhr_113647267,NA,390,39004,342,38,3351952.01999907,-82.16941933953139,29.859468802652003
nhdhr_41957879,76,390,39009,342,26,67193.1403416216,-82.17051450203793,28.26865954726493
nhdhr_{A9F30AEE-3529-4F72-865E-65B330B43054},58,390,39009,342,36,1429087.82764519,-82.15440015155255,29.500565809438182
nhdhr_113641533,132,390,39009,342,39,1439152.75342963,-82.15830961959865,29.920318427573136
nhdhr_41958341,NA,436,43603,342,23,76132.054858543,-82.15204496348224,27.982637912487544
nhdhr_112671534,NA,390,39004,342,33,54277.1029568892,-82.14567006440907,29.129407415825742
nhdhr_113647923,NA,390,39004,342,38,2208909.39511666,-82.14386970172434,29.778592224204818
nhdhr_51900159,NA,436,43617,343,24,52758.705628287,-82.09560723762218,28.005809847404112
nhdhr_167769035,88,390,39009,343,36,197127.365787256,-82.06106525974958,29.564973323789577
nhdhr_{6D8A9737-E3E7-4238-B571-BA195DAD6B61},NA,390,39004,343,37,1521435.85446352,-82.00926678415786,29.726180902438163
nhdhr_125960645,109,390,39009,343,37,409225.352800142,-82.02407898427053,29.73801486830193
nhdhr_41996871,NA,390,39004,344,24,170033.789105703,-81.99799805685437,28.122118511172104
nhdhr_125957309,NA,390,39004,343,38,88464.6494008489,-82.00470720533708,29.797771628927276
nhdhr_112688390,55,390,39009,344,32,1482832.56955868,-81.98989723012997,29.060796205439917
nhdhr_112643268,NA,390,39004,344,36,390598.995760426,-81.98427366719922,29.559519774353497
nhdhr_125961031,NA,390,39004,344,37,45739.8819246842,-81.9945565489431,29.7374227446546
nhdhr_78596331,NA,436,43605,344,21,190006.319725224,-81.98102241479471,27.642235910230884
nhdhr_125960869,NA,390,39004,344,37,82268.1366633251,-81.95483247099698,29.71962003618966
nhdhr_83680041,NA,436,43600,344,13,91905.1941352906,-81.93466331952168,26.64668446106176
nhdhr_51896945,168,390,39009,344,23,1014101.15138549,-81.94076416286774,27.96524397944547
nhdhr_78690641,NA,390,39004,344,24,401254.818500947,-81.93999944320282,28.001557627806278
nhdhr_68085027,124,390,39009,344,24,185012.254398879,-81.93204251882034,28.11233335682261
nhdhr_125973882,NA,390,39004,344,37,599366.156682529,-81.94729361302606,29.684196919132603
nhdhr_78690621,NA,390,39004,344,24,896785.258103871,-81.9276399990262,28.037050439082222
nhdhr_68037455,NA,390,39004,344,30,225864.944337579,-81.92440348899312,28.841738098627033
nhdhr_68029581,NA,390,39006,344,31,73503.5978540666,-81.92184531508262,28.92571558536347
nhdhr_78658107,NA,390,39004,344,23,212196.813873639,-81.91411700931667,27.976062331623922
nhdhr_78658003,NA,390,39004,344,23,1051051.17947776,-81.90262399441649,27.978975568928888
nhdhr_78643427,134,390,39009,344,24,109060.217079103,-81.90988213820403,28.026208303821537
nhdhr_78643415,NA,390,39004,344,24,99471.8286837712,-81.91694898230013,28.034554831325533
nhdhr_78643653,NA,390,39004,344,24,40910.6967936903,-81.91371391606535,28.07191215992609
nhdhr_125961053,NA,390,39004,344,37,66023.6605645767,-81.90528850693534,29.71626288149261
nhdhr_112643186,NA,390,39004,344,36,60375.0357760135,-81.89166124145758,29.584013663972517
nhdhr_125961012,NA,390,39004,344,37,86839.6781276548,-81.88678380743889,29.65577111328547
nhdhr_{55EA15AF-4D8D-4EBF-9FC6-4C84BF115B2F},NA,390,39004,345,28,61017.4871051069,-81.85366587673663,28.53183054170868
nhdhr_112622644,NA,390,39004,345,33,1344268.0451739,-81.8405834412038,29.17998769327555
nhdhr_117035503,NA,436,43600,345,12,39160.6529034525,-81.82483252633934,26.574210822041746
nhdhr_112650508,NA,390,39004,345,32,63245.1790584922,-81.8230862682667,29.045455392141807
nhdhr_117034847,NA,436,43600,345,12,40469.4220535979,-81.82131102523913,26.617886351359797
nhdhr_112617280,NA,390,39004,345,28,1651904.2129069,-81.79252973807112,28.56839219556224
nhdhr_83728045,NA,436,43600,345,14,151582.109657569,-81.77564258125234,26.79696272000827
nhdhr_117059991,NA,436,43600,345,8,248387.756620884,-81.76237105345925,26.11385825287669
nhdhr_78690667,NA,390,39004,345,23,1808866.11339979,-81.75303920796982,27.96745624199541
nhdhr_78686365,131,390,39009,346,24,178736.106480286,-81.73728053332378,28.013251326063525
nhdhr_78686311,145,390,39009,346,24,209485.308772279,-81.7283768179182,28.032004055713447
nhdhr_78686223,128,390,39009,346,24,849102.505967837,-81.7249430157792,28.05972360838604
nhdhr_112616856,83,390,39009,346,28,183997.345492046,-81.73208964196093,28.554627303079847
nhdhr_78686643,134,390,39009,346,24,68910.8323547505,-81.71279113082043,28.041689956417812
nhdhr_112647326,117,390,39009,346,27,40264.044590082,-81.71839625784187,28.412228121376945
nhdhr_112623892,NA,390,39011,346,30,107553.46277966,-81.71353072538095,28.80737147521493
nhdhr_112624182,NA,390,39004,346,30,47300.0767279782,-81.71797242092764,28.822565171066323
nhdhr_78686265,128,390,39009,346,24,278917.065705951,-81.7059381028011,28.04044527531799
nhdhr_112683484,74,390,39009,346,30,1358621.28749602,-81.69311485697688,28.81300374464943
nhdhr_125973905,NA,390,39004,346,37,51043.7575212866,-81.70200660122711,29.62501353725668
nhdhr_112623938,68,390,39009,346,30,614536.852419601,-81.66435652898585,28.832718178793726
nhdhr_112032175,32.6,390,39009,346,27,55229.610981565,-81.65402013959664,28.41104940011867
nhdhr_120024253,NA,390,39004,346,27,110008.070132341,-81.6489748556881,28.422280338831932
nhdhr_112683440,NA,390,39004,346,30,61626.1035184842,-81.64724592709311,28.874832475533513
nhdhr_112033913,34.1,390,39009,346,26,171905.257271025,-81.64273036993313,28.362966370869042
nhdhr_112031399,30.2,390,39009,346,27,138714.474975318,-81.63117312355035,28.42750517218776
nhdhr_112034111,32,390,39009,346,26,293309.866454586,-81.62818924879224,28.353207054700956
nhdhr_112033901,NA,390,39004,347,26,48572.0272455066,-81.6216492352801,28.360850399741956
nhdhr_78641813,117,390,39009,347,23,363887.268728266,-81.60618689721542,27.908489810327048
nhdhr_78641953,124,390,39009,347,23,56599.9566974342,-81.6094724307993,27.92396573874797
nhdhr_78642013,NA,390,39004,347,23,42300.2817639336,-81.60112630583305,27.958537344676333
nhdhr_78642003,NA,390,39004,347,23,68202.8934486881,-81.59469831580603,27.893981926056465
nhdhr_78641991,112,390,39009,347,23,79749.8942591399,-81.59624425796687,27.936111081622442
nhdhr_112043191,34.1,390,39009,347,22,1363150.27227531,-81.56199412067902,27.857919685124905
nhdhr_112046551,35.7,390,39009,347,21,347643.736675251,-81.54774254313577,27.632706743405787
nhdhr_112044915,31.1,390,39009,347,21,535531.803213503,-81.53665022201514,27.72428618276835
nhdhr_107775805,NA,390,39004,347,35,45366.3391668089,-81.53744557939561,29.41457296605488
nhdhr_112046537,32.3,390,39009,347,21,105433.609888687,-81.51992851113506,27.631122541820396
nhdhr_112028991,29.900000000000002,390,39009,347,27,511199.539846359,-81.51617319179496,28.480588676124025
nhdhr_107840427,NA,390,39004,347,28,354051.660189895,-81.51846987707526,28.523178947905375
nhdhr_78607811,116,390,39009,347,19,142308.473751061,-81.511500577275,27.435672575229653
nhdhr_107709605,114,390,39009,347,29,65198.0228365809,-81.51150820260868,28.684052975902812
nhdhr_112043025,29.3,390,39009,348,23,58679.7709518634,-81.48781333948068,27.878193669937883
nhdhr_83710759,NA,436,43600,348,13,81082.1725017829,-81.4835040291317,26.73239146769732
nhdhr_112043095,29.3,390,39009,348,22,52239.4659386761,-81.47184242775297,27.866410606368174
nhdhr_112047587,30.2,390,39009,348,20,1867809.02408752,-81.46179653795087,27.560339664290293
nhdhr_112049509,27.7,390,39009,348,19,808997.219340207,-81.45061659818901,27.433123868104065
nhdhr_112027957,NA,436,43600,348,28,207149.555105969,-81.44521098103442,28.52177480512634
nhdhr_107808735,87,390,39009,348,28,595065.032540872,-81.43809777570311,28.564236978206313
nhdhr_107742835,NA,390,39004,348,29,126876.021799732,-81.4393841211433,28.66628150761783
nhdhr_112050187,23.2,390,39009,348,18,274505.978432015,-81.42784227078114,27.33748350054303
nhdhr_107809091,86,390,39009,348,28,722789.801573268,-81.4317678213961,28.597366614469564
nhdhr_112028139,NA,390,39004,348,27,191396.157681122,-81.40566385370518,28.49663629313747
nhdhr_112028065,27.7,390,39009,348,28,323850.846371327,-81.41178614431682,28.503040594685828
nhdhr_83694927,NA,436,43600,348,14,179781.414140311,-81.39878756919944,26.761014674592825
nhdhr_112050113,21.3,390,39009,348,18,86492.3215554766,-81.3910923683184,27.348783514376642
nhdhr_112030063,29.3,390,39009,348,27,41612.0295463428,-81.40666252380399,28.440382838683167
nhdhr_112028419,28,390,39009,348,27,43504.7744410867,-81.39414032812346,28.486188131717093
nhdhr_112027749,29.3,390,39009,348,28,174216.743998365,-81.4014806117727,28.546899559994262
nhdhr_107809251,88,390,39009,348,28,149423.272546582,-81.3988904121166,28.556683437550753
nhdhr_107742889,NA,390,39004,348,29,40178.4208925832,-81.3926117524909,28.63701040812756
nhdhr_107777647,70,390,39009,349,29,327793.4487432,-81.37285505623295,28.626336957383977
nhdhr_107775455,40,390,39009,348,30,759190.597590487,-81.38058167367157,28.804535659548684
nhdhr_112050475,26.2,390,39009,349,18,256099.122978099,-81.3611000429692,27.283587898553392
nhdhr_112027853,21.3,390,39009,349,28,174556.536770545,-81.36488269203933,28.524800281049735
nhdhr_107806903,73,390,39009,349,28,66154.0390705261,-81.36833412910553,28.578258656183483
nhdhr_107719169,78,390,39009,349,29,96284.3702833084,-81.35198026757617,28.67253564571692
nhdhr_112050779,28.7,390,39009,349,17,38322.1650011167,-81.33260127545202,27.23530094213358
nhdhr_107807251,90,390,39009,349,28,91756.339224983,-81.32993042263638,28.57813502691685
nhdhr_107718459,52,390,39009,349,29,296453.083879244,-81.32929669183426,28.68249442624134
nhdhr_125970578,36,390,39009,349,33,858359.421267517,-81.31826459528003,29.174741936498943
nhdhr_107807601,96,390,39009,349,28,266839.451801751,-81.30706444356144,28.50833852893715
nhdhr_112044135,NA,390,39004,349,21,97671.6732394509,-81.2910874356273,27.734938826840754
nhdhr_107806831,66,390,39009,349,28,113011.418598162,-81.28067894682138,28.607390298421
nhdhr_107719025,53,390,39009,349,29,84112.8816820234,-81.28258708602912,28.62855288670337
nhdhr_107816231,68,390,39009,350,28,132657.583696932,-81.21222509209142,28.573286662254887
nhdhr_107779453,NA,390,39004,350,31,1157993.94473681,-81.2048230459881,28.92681828729126
nhdhr_112035421,19.2,390,39009,350,26,608610.385571373,-81.1829204159208,28.266475091240313
nhdhr_107815431,45,390,39009,350,29,78399.6931785606,-81.19634660412152,28.679412292188193
nhdhr_125552628,NA,390,39004,350,33,52679.4656398296,-81.19860554031963,29.248954766434263
nhdhr_107751511,42,390,39009,351,29,989230.504475345,-81.11459670289848,28.634662377867684
nhdhr_107814493,53,390,39009,350,29,58835.455412589,-81.12662598805093,28.641891154308805
nhdhr_107805375,NA,390,39004,353,26,369723.224269312,-80.78401110871764,28.326033456714345
nhdhr_125272226,NA,390,39001,354,29,67498.1547429813,-80.73452860017564,28.64037296566987
nhdhr_83021071,NA,436,43617,356,21,53918.0240346659,-80.44033233324556,27.736496599184584
nhdhr_138375283,1,436,43600,356,6,96705.4680443984,-80.41311823365926,25.812537837772975
nhdhr_138375897,2,436,43600,356,4,80155.9279854568,-80.40560988063098,25.602056041878647
nhdhr_{884B994D-433E-467A-AB35-DF955F8B40F8},NA,390,39000,357,18,230336.729987735,-80.28603220588283,27.342876318664324
nhdhr_138372605,NA,436,43603,357,9,51430.625279482,-80.25411427275395,26.161406297477246
nhdhr_138372311,3,436,43600,358,9,274798.605907191,-80.19982634195935,26.198308437649036
nhdhr_138366249,NA,436,43603,359,15,124117.51949106,-80.12308673692505,26.919091589239855
nhdhr_138370141,NA,390,39004,359,11,595359.804480787,-80.08109736998183,26.482527110407904
nhdhr_129950754,NA,390,39004,326,45,21596897.8002015,-84.23902424833625,30.631249985736737
nhdhr_134188113,46.9,390,39009,340,41,7291285.37423399,-82.43716407391119,30.22723141687175
nhdhr_78200323,NA,436,43600,344,14,1330063.98652181,-81.94561645976067,26.832583651164153
nhdhr_78592241,NA,390,39004,345,24,4114803.5223652,-81.79801493239088,28.079081004011908
nhdhr_112040099,16.8,390,39009,348,25,3014071.68204033,-81.41580655983643,28.13454366300739
nhdhr_120024290,18.900000000000002,390,39009,348,22,30553619.1366904,-81.4135937614706,27.820889138576703
nhdhr_112050499,22.3,390,39009,348,18,15088174.6206536,-81.39897152653249,27.303983909687197
nhdhr_107807213,66,390,39009,349,28,1815223.74167628,-81.35085609869424,28.616807573040727
nhdhr_112042775,15.200000000000001,390,39009,349,23,8435607.30610425,-81.35715508167743,27.894065951782878
nhdhr_112050547,27.400000000000002,390,39009,349,18,2140455.97914905,-81.33299926416768,27.25344321172414
nhdhr_112039679,18.900000000000002,390,39009,350,25,7280218.704287,-81.24390109171361,28.1409251025521
nhdhr_112038173,19.5,390,39009,350,25,2588197.77949783,-81.19614727166288,28.168002915134107
nhdhr_107714443,56,390,39009,351,28,3087549.07260839,-81.11250946872408,28.604591576711883
nhdhr_167180600,NA,390,39011,345,31,937743.235411488,-81.81391193239949,28.912637064202904
nhdhr_107881209,25,390,39009,345,34,11751249.6430633,-81.78003704278073,29.3551593840559
nhdhr_112683438,63,390,39009,346,30,31459744.3126112,-81.7271846456253,28.84661894476823
nhdhr_107775217,NA,390,39004,349,31,3248419.08192212,-81.34616625660158,28.98857772431327
nhdhr_{A3735E25-187D-4F8A-B000-A1F40E84A342},NA,390,39004,359,13,1624420.8949164,-80.07038663320564,26.7118752368198
nhdhr_107777621,5,390,39009,352,29,2649591.21867923,-80.93426989730588,28.63319641151868
nhdhr_107777641,16,390,39009,353,28,4360455.01568497,-80.8711582966519,28.617708166864908
nhdhr_164160422,NA,390,39004,353,24,2006305.40905386,-80.77823338171548,28.07425525488004
nhdhr_35357089,NA,390,39004,308,43,244600.740455398,-86.40913867773254,30.45978792291195
nhdhr_35355899,NA,436,43617,310,45,99026.8390557176,-86.20474741324792,30.73281694969432
nhdhr_122178150,NA,390,39004,311,42,132448.620833899,-86.07956482994146,30.304567516821688
nhdhr_122167883,14,390,39009,314,43,182403.345214894,-85.67244902094814,30.424226659408397
nhdhr_122168667,NA,390,39004,316,43,50330.5664804429,-85.48438639362274,30.47321896042003
nhdhr_129955086,2.4,390,39009,324,40,44782.0684847981,-84.43434514846044,30.01890194854285
nhdhr_129756095,14,390,39009,324,42,108329.79444129,-84.38117047412027,30.355310573496315
nhdhr_129959388,NA,390,39004,325,39,686717.397987321,-84.35910096928183,29.921173920911432
nhdhr_129951290,35.7,390,39009,325,44,726893.719162399,-84.32514918108215,30.583452092676325
nhdhr_129753615,NA,390,39004,326,44,742112.292723551,-84.23376556240255,30.563042784672913
nhdhr_129755296,NA,390,39004,326,43,39693.9743372705,-84.2250771435163,30.39933121716461
nhdhr_129950830,39,390,39009,326,44,159537.183227533,-84.23150111390228,30.60713841032763
nhdhr_129754124,NA,390,39004,326,44,57589.4956913441,-84.21536785930329,30.507394658996247
nhdhr_129753919,23.5,390,39009,326,44,42526.0934950579,-84.21925321709921,30.53302917847225
nhdhr_129753925,23.2,390,39009,326,44,319917.677593412,-84.20741017313021,30.531752216988714
nhdhr_129753910,23.2,390,39009,326,44,301824.390173647,-84.1926705302827,30.53306389263593
nhdhr_129758139,NA,390,39004,326,40,77481.9563807175,-84.16467987974531,30.085888480198083
nhdhr_129758106,NA,390,39004,326,40,53662.6631202921,-84.16000083159405,30.088363580678894
nhdhr_129754830,49.4,390,39009,328,43,150339.605010326,-83.96826010540231,30.401219390716214
nhdhr_127398697,47.2,390,39009,328,43,57979.5447661094,-83.89533472733544,30.484817362635294
nhdhr_129753499,NA,390,39004,328,44,44933.302158922,-83.8952361506671,30.54597936017003
nhdhr_127397552,32,390,39009,332,43,187389.494959415,-83.4448687917254,30.482884539254336
nhdhr_133703234,NA,390,39004,332,44,52397.6931309011,-83.4100089200324,30.584729451484797
nhdhr_133703464,40.800000000000004,390,39009,332,43,48747.8146528378,-83.40020077584623,30.473175010136522
nhdhr_99331355,87,390,39009,333,42,441964.190580729,-83.31495747714833,30.285430373417963
nhdhr_133702985,34.1,390,39009,333,44,55104.4771659235,-83.25343711849739,30.622469571285905
nhdhr_133703012,NA,390,39004,334,44,848126.074878073,-83.20227006756241,30.605734307601455
nhdhr_99334173,54,390,39009,335,38,105182.692505144,-83.04259926110554,29.762891700306298
nhdhr_99334033,56,390,39009,335,38,166860.850582637,-83.01052132795843,29.79298818983199
nhdhr_58710145,NA,436,43600,337,23,87735.6620171063,-82.76069745621567,27.999650323746287
nhdhr_134531613,NA,436,43604,338,43,2060347.61558253,-82.74770651370326,30.445605392118253
nhdhr_68792838,NA,390,39004,338,23,158247.798714128,-82.74787307788279,27.99689050477123
nhdhr_134533125,26.8,390,39009,338,41,409787.301030274,-82.7473781376928,30.241506617929304
nhdhr_134532763,NA,390,39004,338,42,71673.7245719004,-82.7248505341256,30.31081676062357
nhdhr_68787978,NA,436,43617,338,22,52923.6572861867,-82.6971581808068,27.861257856193358
nhdhr_114437057,NA,390,39004,338,36,44457.3859987408,-82.68848609546338,29.57623827976193
nhdhr_134533327,39.9,390,39009,338,41,150417.322900187,-82.68412099655261,30.20486470494974
nhdhr_68787874,NA,436,43600,338,22,59400.5241878137,-82.66550004602452,27.837006660332726
nhdhr_58694459,NA,390,39001,338,26,58341.2182712033,-82.65577057170321,28.29663290436859
nhdhr_68746532,32,390,39009,339,24,41470.5869629271,-82.60817992769927,28.09999205175387
nhdhr_68758890,38,390,39009,339,25,188767.815930156,-82.61209723628143,28.13661569106772
nhdhr_68758426,40,390,39009,339,25,355668.429044355,-82.5989251234165,28.152264278332648
nhdhr_68745820,31,390,39009,339,24,69877.2892479226,-82.59012087847871,28.081296964582513
nhdhr_68745674,39,390,39009,339,24,51009.1615412403,-82.579230990708,28.099959641021687
nhdhr_68758820,46,390,39009,339,25,72770.8177729202,-82.57757741907821,28.155119170957388
nhdhr_68758344,NA,390,39004,339,25,40290.28084906,-82.58864020393234,28.176524427139995
nhdhr_68758794,43,390,39009,339,25,74153.6588461623,-82.58564415499417,28.16238822477464
nhdhr_68758352,44,390,39009,339,25,239536.382186357,-82.58709688163741,28.17145449736205
nhdhr_68792774,NA,390,39004,339,25,67672.4972795434,-82.56473538578726,28.12554298768585
nhdhr_58683009,NA,390,39004,339,25,61612.0037235038,-82.57312791696489,28.187989625940894
nhdhr_58708695,NA,436,43600,339,28,46283.9211182194,-82.5614798876479,28.552353267099342
nhdhr_113633319,NA,390,39004,339,39,64919.8176718447,-82.55322962771466,29.951714440947853
nhdhr_68747616,NA,390,39004,339,24,52681.9417519853,-82.53433379706554,28.03561062226331
nhdhr_68755920,NA,390,39004,339,23,57785.0544409268,-82.5156299111231,27.877544075435473
nhdhr_68792824,33,390,39009,340,24,303618.302428327,-82.49616635160567,28.039255623395718
nhdhr_58673397,NA,436,43600,340,26,39493.2766845338,-82.49752890110004,28.370383010669105
nhdhr_44993407,5,390,39009,340,19,1037350.69439486,-82.4850860369859,27.432781594885192
nhdhr_41986189,NA,390,39004,340,24,249729.711356824,-82.47879062158839,28.094645698751194
nhdhr_68758118,NA,390,39004,340,25,96793.9568829089,-82.48891745172294,28.157044744872874
nhdhr_68758054,NA,390,39004,340,25,70548.9362246003,-82.47632352146596,28.133777459663296
nhdhr_41963011,NA,390,39004,340,25,55544.6789563112,-82.46414853972551,28.185751151547713
nhdhr_68021679,NA,390,39011,340,32,155603.503461278,-82.47398464766813,29.036238031911054
nhdhr_41962089,NA,390,39004,340,25,97910.2967234608,-82.43921634343715,28.192385967440906
nhdhr_68789602,24,390,39009,340,23,407933.579934094,-82.37994959385473,27.990461376641992
nhdhr_68030341,33,390,39009,341,30,687528.689786841,-82.3506081986768,28.869637810595822
nhdhr_51901731,NA,436,43600,341,22,67264.8457795475,-82.33791160068597,27.85255213549636
nhdhr_68048585,NA,390,39004,341,28,66616.4368102942,-82.31246093484499,28.534252745339654
nhdhr_134187998,NA,436,43600,341,41,43905.3172338307,-82.31195497068857,30.248051653099886
nhdhr_134187994,NA,436,43600,341,41,113909.166639306,-82.31028175572135,30.248322687443522
nhdhr_112630822,NA,390,39004,341,37,44400.4472395151,-82.28677155183824,29.628045673452103
nhdhr_68058913,NA,390,39004,341,27,139433.209659928,-82.27703348401235,28.438553485579853
nhdhr_41957579,42,390,39009,341,23,185210.270078113,-82.26368631948591,27.98003900913166
nhdhr_78194517,NA,436,43600,342,14,228546.91210638,-82.2216219898164,26.864786460443376
nhdhr_68087755,60,390,39006,342,28,230529.095327005,-82.18295733528335,28.502954835021953
nhdhr_68050673,NA,436,43600,342,28,84858.1878391532,-82.17593651882528,28.599654820908665
nhdhr_41958239,114,390,39009,342,23,261935.651948012,-82.14815734462293,27.989405953383855
nhdhr_68032029,NA,390,39004,342,30,39421.5627624318,-82.14864759295627,28.758528695953313
nhdhr_68069207,NA,436,43617,343,26,220500.791774603,-82.06525881277935,28.287278370670055
nhdhr_78216855,NA,436,43600,343,11,93085.2212842242,-82.0507517035263,26.45788195935779
nhdhr_68029351,NA,390,39004,343,31,166366.062707864,-82.0457142085715,28.996284193059555
nhdhr_78662569,NA,436,43600,343,16,302148.550671506,-82.03108720008692,27.010132083776586
nhdhr_78619219,NA,436,43605,343,21,52136.854775019,-82.04175186176926,27.664309696103246
nhdhr_125960458,95,390,39009,343,37,353936.161563571,-82.01787048642605,29.68788453588887
nhdhr_125960566,106,390,39009,343,37,296210.627484968,-82.01798773532671,29.74735099295107
nhdhr_120024124,NA,436,43600,344,12,120322.460470261,-81.9989011718313,26.571173122326385
nhdhr_78205579,NA,436,43600,343,13,114307.474315876,-82.00970338507808,26.642974895385926
nhdhr_78673389,NA,436,43600,343,15,98466.5727486759,-82.01366943358464,26.993183078343797
nhdhr_{AF8EB5A2-08FD-49CA-8C33-3D95830ECA6F},NA,390,39004,343,30,1627755.86720188,-82.0055714710016,28.825744756948513
nhdhr_83681653,NA,436,43619,344,12,318529.564781904,-81.98650784703075,26.55954418576323
nhdhr_112643236,NA,390,39004,344,36,173403.003628179,-81.9845306060926,29.567787932028725
nhdhr_41960329,160,390,39009,344,24,368962.090562258,-81.96603008410295,28.032812477340432
nhdhr_41960469,178,390,39009,344,24,70252.980184529,-81.96855362090268,28.040596242188847
nhdhr_112626426,NA,390,39004,344,32,46877.5446444433,-81.97393010916099,29.066501093820868
nhdhr_112643406,NA,390,39004,344,36,47735.778720866,-81.97593808749292,29.529427807920996
nhdhr_112643304,NA,390,39004,344,36,40178.7524977401,-81.96999617444995,29.555586443471768
nhdhr_78605213,NA,436,43601,344,15,62490.2973859608,-81.94782888555048,26.93133493959715
nhdhr_78605023,NA,390,39004,344,15,785104.963667844,-81.93071765917598,26.981422962476067
nhdhr_78642529,NA,390,39004,344,24,829819.327985408,-81.91403823503562,28.09338395203825
nhdhr_68029649,NA,390,39004,344,31,93481.7558364645,-81.91881735468071,28.88831213594961
nhdhr_112642826,NA,390,39004,344,36,302993.476913933,-81.92640520014145,29.542168250786858
nhdhr_78596435,NA,436,43600,344,21,138444.458024048,-81.90491840917629,27.66555595623367
nhdhr_68037373,80,390,39009,344,30,60940.5843266621,-81.91133130959315,28.853082570137953
nhdhr_68037841,66,390,39009,344,31,765655.145788968,-81.89691432696654,28.91840699529624
nhdhr_78596431,NA,390,39004,344,21,110832.666538609,-81.8945842274221,27.64873099774402
nhdhr_112656588,NA,390,39004,344,30,51643.8818012029,-81.89663290849519,28.80444550047727
nhdhr_68058411,99,390,39009,345,28,173819.906086359,-81.86034872361945,28.55764091432352
nhdhr_112686176,NA,390,39004,345,36,198638.420732665,-81.85469539455814,29.602457698915043
nhdhr_112686144,NA,390,39004,345,36,262991.949147535,-81.85801047471774,29.621302387109864
nhdhr_83675987,NA,436,43600,345,13,58380.9774842127,-81.83823773792369,26.63577742010513
nhdhr_125951408,NA,390,39004,345,40,476651.4518863,-81.8198691010803,30.057760185015894
nhdhr_116994749,NA,436,43603,345,10,58330.8524586298,-81.81665101566024,26.31470324133397
