,site_id,rmse,rmse_prev,rmse_improve,FType,FCode
924,nhdhr_{C1614B49-A833-468F-BED4-727780156367},3.268168473457789,2.3600232955257483,0.9081451779320409,390,39004
925,nhdhr_129969852,1.5832195503591469,1.6078877387290944,-0.024668188369947552,390,39009
926,nhdhr_151716154,0.5171375274658203,0.5520839691162109,-0.034946441650390625,390,39009
927,nhdhr_141033875,1.3235876132628337,1.060212022898405,0.2633755903644286,390,39004
928,nhdhr_152244106,1.0263461253975348,1.1255027423027235,-0.09915661690518873,390,39004
929,nhdhr_141034311,1.1065427020976086,1.038782302655504,0.06776039944210455,390,39004
930,nhdhr_118181794,1.6115586590657982,1.4859258632682308,0.12563279579756736,390,39004
931,nhdhr_149808232,0.9298011206669998,0.6557344955062415,0.2740666251607583,390,39004
932,nhdhr_49500966,1.1264913760552413,1.3994171766789132,-0.2729258006236719,390,39004
933,nhdhr_120022934,0.8994109875699535,1.2719796385267117,-0.3725686509567582,390,39010
934,nhdhr_125924143,4.310206786721708,3.254517428720748,1.05568935800096,390,39012
935,nhdhr_{9A4F7442-3C6B-4C9F-ABF0-0452BA21E5F2},1.6857684572606346,3.6513665528094466,-1.965598095548812,436,43600
936,nhdhr_26094586,2.5479736328125,1.6118850708007812,0.9360885620117188,390,39004
937,nhdhr_54017778,0.869254235411976,1.159014688801305,-0.2897604533893291,390,39004
938,nhdhr_124173619,2.9796454145381515,2.54782104955659,0.4318243649815616,390,39009
939,nhdhr_54019166,1.0634691958429598,1.251931453708069,-0.18846225786510917,390,39004
940,nhdhr_53333866,2.0600295544654244,1.8688020838653756,0.19122747060004874,390,39009
941,nhdhr_36285229,1.2172780187352368,1.2554139347411457,-0.03813591600590893,390,39009
942,nhdhr_54017148,1.216215488563102,1.5175921839323092,-0.3013766953692072,390,39004
943,nhdhr_125914857,0.9979648590087891,0.7789020538330078,0.21906280517578125,390,39004
944,nhdhr_69932219,1.5084592044392466,1.3280488558010206,0.18041034863822603,390,39004
945,nhdhr_125993643,1.308995369917569,1.5386623558362882,-0.22966698591871926,390,39004
